x1,x2,label
1.636013215727376,-0.06401440941812053,0
0.9776499405443044,3.4314697943052987,0
3.2632730051283483,3.3999790339335956,0
1.905089339112094,3.7145653490063575,0
3.04480139336546,3.5484562534096407,0
1.6712582153330102,5.765721775149722,0
2.343005150769291,6.8393899799899796,0
2.146587549777525,-0.06117257930125053,0
0.9054726406034679,7.127319830578124,0
3.378932576626638,2.5512019667934984,0
1.69345014309121,6.6536107306055055,0
1.1143634543652094,0.763182452610434,0
2.5146614357512354,2.0134871928510263,0
1.9959025066239429,2.5913927536887185,0
5.40508945855872,8.674215536496062,1
5.108701888282095,7.22348370722603,1
2.539793478762773,5.907435036332776,1
3.9881236756485547,3.6842551851951066,1
3.9462171596854994,5.3651654626684575,1
6.099083050827216,3.4798538362948284,1
5.036757791113301,5.080078076666201,1
4.606792286765647,7.9052398680787475,1
5.645738524404711,8.541056404141212,1
4.81459318490012,4.6777090378256645,1
4.731369419743401,6.460743903415321,1
5.211888030144453,3.9396626627566036,1
5.1085877379534494,6.43363382726392,1
8.020968845040704,9.566004761435174,1
3.976107979329416,5.453971613056566,1
3.2438695977955962,4.877656673469376,1
5.378726004308408,8.291121879687644,1
4.12509939470767,4.7571217638711865,1
2.423253164313614,5.690934750964676,1
3.725102705768524,4.99406508800446,1
3.947767066198894,5.820901146920142,1
2.8907259303720427,3.212614033757118,1
7.555096534433957,3.5538970955793414,1
3.683857305854432,9.490135703810497,1
8.486080603088489,3.774023405231851,1
4.558101251854364,6.6489555467869685,1
7.074437173286711,4.1249715509863485,1
4.705666584869468,7.476941394517313,1
5.521719289359942,5.285303464662811,1
4.839412442580751,3.387697964097035,1
4.714191507230402,5.493863768982985,1
5.2786038675515075,4.944878284243869,1
5.565846227054167,7.924160053857674,1
5.186515193202159,6.668337175958486,1
5.063786417093441,6.000160346873687,1
4.134130359748583,6.601339097179285,1
4.883256081903813,9.97701978696813,1
6.888025882970291,6.733108449857351,1
4.084331348366279,3.886418203231506,1
6.4293715437066385,6.499223527779563,1
5.576172084069933,2.685286624749034,1
6.1129261778698165,6.863398642607289,1
3.6674831787026267,5.104102865845097,1
5.316460645227823,6.099686916876863,1
4.649394577035734,5.803372290674674,1
4.697627146151738,6.289868772994691,1
6.765790367591788,1.1233489622305353,1
4.715779682588379,6.3353736006076495,1
5.355192787624519,5.293362295489549,1
2.891933861025701,6.623191419056808,1
7.072820256997022,3.0856633306593384,1
6.036593616437826,5.375802076066502,1
4.926410785005383,3.999492829662497,1
4.598652593172948,8.470084729928022,1
5.699186290385248,9.291392050278894,1
6.4128942667732325,6.8342646899661945,1
7.09272143140135,6.834087001602768,1
5.9935858121564705,5.436515188284054,1
5.079854979031046,4.674894735729474,1
6.187500721513824,3.7612231160817555,1
5.938820410901194,5.637762990740197,1
6.405496512160783,7.426651078589393,1
7.184775389176162,7.388471913163425,1
3.1135516932161114,5.872788971493418,1
3.593591368886221,5.015268299504078,1
6.813474119932065,7.211314240705622,1
4.161283485705504,4.073937003763242,1
5.039338511451513,3.688535716175857,1
4.194631667124103,6.592817995947363,1
6.386374443328036,7.156646797226435,1
2.25045258968228,6.578296785157494,1
5.0864402878790935,6.786391542208117,1
6.939451617981449,2.079847274070989,1
4.290675889770673,7.122722013307374,1
3.1020867206552696,8.804303191301667,1
5.44202793524079,7.6085095731024674,1
4.314867606173847,7.5461510109358,1
6.282165867186846,6.44246823826062,1
5.2812810712384355,6.513652154635279,1
3.963985682312742,5.71969550754333,1
4.81697296105717,6.728448342271641,1
6.199789096292354,3.9887814442410225,1
4.849989163616507,8.814765540552049,1
4.107694125424923,4.437724967148391,1
5.242767430197432,7.604331861922108,1
5.013711266672791,8.525025121830279,1
6.028152779079832,7.5994581270911175,1
5.664939801588912,10.422540890657562,1
4.753805973360747,2.1933076450736237,1
6.9251052338205685,5.130371081182031,1
5.1294565332116395,8.488146301235002,1
3.07728855072929,3.6218702931983353,1
3.0784664754573754,4.491141048951695,1
5.527563927220392,6.995956901344265,1
5.331529015194264,3.315744820604504,1
2.227875876040827,6.103271812241727,1
4.433868759633997,6.872832966261562,1
5.842344351465524,6.262658720911496,1
5.912159702451024,6.43550161081863,1
5.63607764672176,4.6611208005472236,1
7.838349727551687,1.1770984869912615,2
8.738475627875676,0.645632944997885,2
8.469050530158901,0.7607450872761589,2
7.894212049404683,1.7465671378216658,2
6.2062456660512595,-0.16682509526728495,2
6.666033142301462,-1.1002545078634745,2
7.389562003860341,1.6744905097549663,2
7.743604340255683,1.178011073747667,2
8.980295747039714,2.1949175190409225,2
7.937775858746474,2.2182273006124573,2
8.082913992590699,0.24634159855528415,2
7.465039683021138,-0.3324828613085147,2
7.200679531639713,0.6777849807330137,2
8.723226517440741,2.5486928480493853,2
6.756036636160664,1.3535447214339271,2
7.0635104547582195,1.4272273796168817,2
7.882022014381046,-0.6478152432627773,2
8.835467292411636,0.45549935847214207,2
7.519489785463801,0.03722282983927905,2
7.4111450509812,1.3851013966254255,2
7.8296800931572355,1.2957958020542328,2
8.32572966853596,2.1885954899753504,2
7.691492464222058,-0.32917203516115867,2
8.960500174914785,0.7016606451124707,2
9.00313320011964,1.3450394018642233,2
7.88197622281699,1.3138983046416657,2
9.75591130411367,2.8692824761483777,2
8.0624430216195,1.1441715339853678,2
8.968616141719748,0.23890507050938758,2
8.29976333535643,0.9767234368415293,2
8.282517390311797,0.24996807464553483,2
6.569389256021928,-0.8656850923921626,2
6.994354298309353,0.5871922435546002,2
7.736127572016114,2.743508046186565,2
8.995394032916568,0.13411799529253543,2
8.31293760720586,0.6336295872847074,2
7.744072545763914,1.1667930844738439,2
8.557254005277853,0.6946673645043862,2
8.957466379460923,-0.027744403528163764,2
8.00570515612604,3.337906353936249,2
8.200771768362747,2.2898930559455555,2
8.082368160355887,1.522699385796817,2
7.948895125046578,0.846633176952216,2
7.298465842947122,1.3872712230617978,2
7.233616529732809,1.5990267126820863,2
8.976758304001319,1.329878266513507,2
7.742376139799878,1.4085690213778266,2
7.722194250008228,1.8419924129186342,2
6.351734524206389,0.6979533686932184,2
6.208269204388402,-0.34555474720448465,2
9.227476006832518,1.8056664837745173,2
7.352467790043689,-0.3522531104368074,2
5.331924045942514,0.5108540428606289,2
10.178373511022663,1.3913958443172827,2
7.496384942555459,1.4185721885502756,2
6.5951374823050015,0.7324089735721281,2
8.089529725714165,0.9225094133610563,2
8.711725509521072,1.310180703612447,2
8.601493416297197,0.3804649459923165,2
8.808033867569494,2.466043252861592,2
7.126865432313728,0.20107390985689622,2
9.20220590268821,0.8277904119744457,2
9.263439252859902,0.6017178592970345,2
9.30954101864364,1.118337235124907,2
8.232405940990425,2.4082462195029137,2
7.6744065703002455,0.15299011366753745,2
7.596292212774481,1.407100555578825,2
6.590816835037537,1.5737238123860093,2
7.5151058141440314,2.033031394660207,2
5.845165725589576,0.2920908024062482,2
6.482178663889308,0.2563934802724427,2
8.222899310998049,0.8386960370952206,2
7.771960187946787,0.8567336157579453,2
8.18304941655795,0.09231756225120302,2
8.636164676809146,1.5963993733469355,2
8.34653414389049,1.500880098476137,2
8.266776200727794,2.8315659724579607,2
7.921615246052741,0.723625103498881,2
7.32182517767836,0.07096359647994688,2
6.879975391159032,0.2000824180921733,2
7.936387656513136,1.300865615647943,2
8.046027852696946,0.31101825031325836,2
8.810166107617967,1.6654714050708528,2
7.856316523320185,0.4123754698017591,2
8.493585128746819,1.169176228737494,2
6.696685466526457,0.9388177696140356,2
8.235832230866944,0.19027469216102155,2
8.170859053553698,-0.30934023673201017,2
9.202567490010953,2.1231549865534887,2
7.772734399127332,1.3271089040551658,2
5.831070230780112,-0.040712894238799535,2
7.735598971863083,0.035080280715826695,2
8.642956834367594,2.7975668776731943,2
6.941046752513628,0.24628293632332654,2
8.211903531478937,2.4500045336496585,2
6.899863118714087,1.2241325100762477,2
9.639168965731798,-0.4865832333613407,2
6.847037713838751,0.6187540541852455,2
7.53147042843013,1.7313411589782801,2
8.217493747838754,-0.5974658536779154,2
15.257705201450406,2.844922225288699,3
15.63722360847062,2.7448249271261607,3
14.681692358448883,5.082263221609063,3
15.381463241168468,4.896198727872407,3
14.157201341307596,5.076068879856502,3
14.482845974162801,4.470552223176527,3
14.28813278230047,4.892644295086127,3
14.596700547846314,1.4347306994789566,3
15.3569100682412,4.483289043353502,3
14.693011599303551,6.902357698042128,3
14.77967378921513,4.064215347941869,3
15.1344567238393,2.760668131742773,3
15.235568146699965,2.933095305670551,3
14.794180838891895,6.725285279606682,3
14.479706973743783,-0.8255606618589804,3
15.805468497505947,9.098655905214006,3
14.797365367275335,0.12632391875962945,3
14.844758011902028,3.4275541003186616,3
14.905038079488872,1.7732239161563035,3
15.28978057123824,5.049014750572172,3
14.252797190090346,5.398393463389776,3
16.026342490972944,4.34392066487412,3
14.831337418965747,3.715993571184957,3
15.30762838348428,0.5386567889855636,3
15.082195351488652,3.2190721010743797,3
15.923912506478022,3.651654532390084,3
15.833943805559759,1.7925186044359855,3
15.293629583401396,4.6388005275824575,3
14.56547637606761,4.3547922292738805,3
15.6062594184158,3.3524165914267985,3
14.154018675415118,3.964874347045108,3
14.548788452603743,3.3153181226722355,3
14.95920611515744,0.5886955679689656,3
14.192170830339661,4.964133671051051,3
14.73864065191516,-1.1294886836411342,3
15.392422018304067,4.54473951054848,3
14.643062587981758,1.366339577883517,3
15.417903948157168,4.698701245120859,3
16.191301141342038,4.840377197449874,3
15.193851570631008,3.66614413978287,3
15.408387933600395,5.250170402496307,3
15.625862504282598,2.9573541627254305,3
14.78229626352802,3.0417936581760396,3
15.395400860589495,6.996748880593464,3
14.77057975342535,3.1504525444138176,3
15.1570386119349,3.508476999974197,3
15.476026826569946,-0.5035545812380935,3
14.586647476541552,2.4351673320771083,3
13.839821993806927,2.072723111262392,3
14.542421942077038,3.597790690962339,3
15.556482945830131,3.5098786976185954,3
14.484593139864423,3.886090917572942,3
15.524586810720674,2.0480823677701903,3
14.544712558039276,5.117097918548447,3
14.8892319421346,5.294969381418949,3
14.993176604102352,5.403327296179134,3
14.48246094297968,3.975830698423465,3
14.894654992818422,1.5682181517917386,3
14.218261026065656,5.371498070549324,3
14.82452380889101,1.955439436705341,3
14.951910531538333,6.256037714698605,3
13.859631077314038,1.0067226201933472,3
14.538556779052366,6.922357733440657,3
15.141293491459649,5.5346344809224535,3
14.429919540436885,1.7609282494589475,3
15.223906858361355,4.116548661870893,3
15.274369409432063,3.6246580181430956,3
15.139071863227313,4.316238169810219,3
15.388883694542463,5.614016563888941,3
14.190064002804116,-0.49453711068171113,3
15.500872698825754,6.375450186523873,3
14.489688490243331,0.28032918690874276,3
15.0495174105036,5.861676452701059,3
15.898797261217158,5.032595144202902,3
14.814141651707153,2.2137387568302747,3
15.005725645835327,3.4014705922294874,3
14.492466047135592,8.097511301726573,3
15.892584201036065,6.272097367110857,3
14.539574801095437,5.710038648594558,3
15.31981320474895,4.885091248408106,3
15.624832633521889,5.270742285722555,3
15.370007118152168,5.27381256674442,3
15.170395704001052,0.4327777405716331,3
15.04181053870528,2.88761608230175,3
14.36007952117999,7.363633238601648,3
15.864497670442852,6.718441200591224,3
15.127606708427937,6.7012502419053135,3
15.006026590300912,4.4055945537955585,3
14.453264314769008,4.7939826089976805,3
15.030192964212208,1.394695766331071,3
14.974401444091702,3.840540872286383,3
15.89878058332232,5.788426657026819,3
15.005722719545734,4.497574619602166,3
15.0221061890521,3.5941720304089047,3
14.458786401305856,3.6978962447861417,3
14.626950871673744,1.4993689221537072,3
15.255610907273768,4.78252931986647,3
14.10664624431596,3.7546307250097457,3
15.497850692949962,6.118447477792642,3
15.512918421442619,4.07782641380292,3
